timestamp,order_id,side,price,quantity,fee,cash,position,realized_pnl
2020-09-18T16:13:00.000000,4853,buy,2.8349001749865157,3061.5206858034803,0.0,0.0,3061.5206858034803,-1320.8944720908758
2020-09-18T16:17:00.000000,4857,sell,2.883538395602747,3061.5206858034803,0.0,8828.01244644639,0.0,-1171.9875535536098
2020-09-18T17:31:00.000000,4931,buy,2.867131880446731,3079.0395470301446,0.0,0.0,3079.0395470301446,-1171.9875535536098
2020-09-18T17:58:00.000000,4958,sell,2.8468181562987347,3079.0395470301446,0.0,8765.465686447247,0.0,-1234.534313552752
2020-09-19T18:18:00.000000,6418,buy,3.0148314097088793,2907.448044431004,0.0,0.0,2907.448044431004,-1234.534313552752
2020-09-19T18:23:00.000000,6423,sell,3.049160597745703,2907.448044431004,0.0,8865.276017071814,0.0,-1134.7239829281855
2020-09-19T22:10:00.000000,6650,buy,2.9743442070642967,2980.5817349639965,0.0,0.0,2980.5817349639965,-1134.7239829281855
2020-09-19T22:21:00.000000,6661,sell,2.9917916669833184,2980.5817349639965,0.0,8917.279597427967,0.0,-1082.7204025720328
2020-09-20T01:04:00.000000,6824,buy,2.9470921967227,3025.7891515387223,0.0,0.0,3025.7891515387223,-1082.7204025720328
2020-09-20T01:36:00.000000,6856,sell,2.9041031996794593,3025.7891515387223,0.0,8787.203956539,0.0,-1212.7960434610006
2020-09-20T02:51:00.000000,6931,buy,2.8525505813768217,3080.472617701222,0.0,0.0,3080.472617701222,-1212.7960434610006
2020-09-20T02:55:00.000000,6935,sell,2.884174267091943,3080.472617701222,0.0,8884.61985445522,0.0,-1115.3801455447801
2020-09-20T12:18:00.000000,7497,buy,2.9054323852885853,3057.9337861867834,0.0,0.0,3057.9337861867834,-1115.3801455447801
2020-09-20T12:35:00.000000,7514,sell,2.9011834004350594,3057.9337861867834,0.0,8871.626740114629,0.0,-1128.3732598853728
2020-09-20T13:01:00.000000,7540,buy,2.843080821369287,3120.4272046834985,0.0,0.0,3120.4272046834985,-1128.3732598853728
2020-09-20T13:09:00.000000,7548,sell,2.8339437349062213,3120.4272046834985,0.0,8843.115126943734,0.0,-1156.884873056268
2020-09-20T16:25:00.000000,7744,buy,2.7369479170434823,3231.0133020347284,0.0,0.0,3231.0133020347284,-1156.884873056268
2020-09-20T16:31:00.000000,7750,sell,2.746581263905232,3231.0133020347284,0.0,8874.240598797162,0.0,-1125.7594012028405
2020-09-21T00:04:00.000000,8203,buy,2.8246320325636236,3141.733328975576,0.0,0.0,3141.733328975576,-1125.7594012028405
2020-09-21T00:09:00.000000,8208,sell,2.856,3141.733328975576,0.0,8972.790387554245,0.0,-1027.2096124457566
2020-09-21T04:19:00.000000,8456,buy,2.9577511679751822,3033.65289301765,0.0,0.0,3033.65289301765,-1027.2096124457566
2020-09-21T04:31:00.000000,8468,sell,2.9740693291201197,3033.65289301765,0.0,9022.294024320312,0.0,-977.7059756796889
2020-09-21T07:39:00.000000,8656,buy,2.7927536934890496,3230.6085729488586,0.0,0.0,3230.6085729488586,-977.7059756796889
2020-09-21T08:05:00.000000,8682,sell,2.763256407524398,3230.6085729488586,0.0,8926.999839404185,0.0,-1073.0001605958164
2020-09-21T08:14:00.000000,8691,buy,2.6947952743406747,3312.682014995859,0.0,0.0,3312.682014995859,-1073.0001605958164
2020-09-21T08:31:00.000000,8708,sell,2.6743034336804694,3312.682014995859,0.0,8859.116887394961,0.0,-1140.8831126050393
2020-09-21T08:47:00.000000,8724,buy,2.6089764624684553,3395.6292878982135,0.0,0.0,3395.6292878982135,-1140.8831126050393
2020-09-21T08:56:00.000000,8733,sell,2.6312575238294627,3395.6292878982135,0.0,8934.775111917856,0.0,-1065.2248880821453
2020-09-21T09:27:00.000000,8764,buy,2.6008401929725347,3435.3418314818423,0.0,0.0,3435.3418314818423,-1065.2248880821453
2020-09-21T09:35:00.000000,8772,sell,2.6037032720060886,3435.3418314818423,0.0,8944.610767088661,0.0,-1055.3892329113387
2020-09-21T09:43:00.000000,8780,buy,2.5421504552999292,3518.521395317396,0.0,0.0,3518.521395317396,-1055.3892329113387
2020-09-21T10:04:00.000000,8801,sell,2.5181698463641653,3518.521395317396,0.0,8860.234481475436,0.0,-1139.7655185245635
2020-09-21T10:16:00.000000,8813,buy,2.466958626836276,3591.5618466768315,0.0,0.0,3591.5618466768315,-1139.7655185245635
2020-09-21T10:17:00.000000,8814,sell,2.5126,3591.5618466768315,0.0,9024.158295960207,0.0,-975.8417040397935
2020-09-21T11:25:00.000000,8882,buy,2.5594803194911164,3525.7775679066044,0.0,0.0,3525.7775679066044,-975.8417040397935
2020-09-21T11:32:00.000000,8889,sell,2.585819514321043,3525.7775679066044,0.0,9117.024438248283,0.0,-882.9755617517169
2020-09-21T12:26:00.000000,8943,buy,2.506383660936177,3637.5214937536416,0.0,0.0,3637.5214937536416,-882.9755617517169
2020-09-21T12:34:00.000000,8951,sell,2.540101765937587,3637.5214937536416,0.0,9239.674769919555,0.0,-760.3252300804453
2020-09-21T14:29:00.000000,9066,buy,2.626375216899125,3518.0330329299013,0.0,0.0,3518.0330329299013,-760.3252300804453
2020-09-21T14:43:00.000000,9080,sell,2.613738619635318,3518.0330329299013,0.0,9195.218803321652,0.0,-804.7811966783497
2020-09-21T22:11:00.000000,9527,buy,2.743400235053227,3351.7598656702194,0.0,0.0,3351.7598656702194,-804.7811966783497
2020-09-21T22:18:00.000000,9534,sell,2.784332511624035,3351.7598656702194,0.0,9332.413965142201,0.0,-667.5860348578012
2020-09-22T05:12:00.000000,9948,buy,2.8224492132540377,3306.4949127579666,0.0,0.0,3306.4949127579666,-667.5860348578012
2020-09-22T05:22:00.000000,9958,sell,2.8609609179540185,3306.4949127579666,0.0,9459.752720814324,0.0,-540.2472791856777
2020-09-22T06:36:00.000000,10032,buy,2.806779470730476,3370.3227558353146,0.0,0.0,3370.3227558353146,-540.2472791856777
2020-09-22T07:00:00.000000,10056,sell,2.800740412445127,3370.3227558353146,0.0,9439.399145251396,0.0,-560.6008547486049
2020-09-22T07:35:00.000000,10091,buy,2.6863531300618186,3513.8340673157054,0.0,0.0,3513.8340673157054,-560.6008547486049
2020-09-22T07:37:00.000000,10093,sell,2.6989252588401,3513.8340673157054,0.0,9483.575519651202,0.0,-516.4244803487995
2020-09-22T14:43:00.000000,10519,buy,2.906209312141055,3263.2114555659746,0.0,0.0,3263.2114555659746,-516.4244803487995
2020-09-22T15:03:00.000000,10539,sell,2.863324838050954,3263.2114555659746,0.0,9343.634412534462,0.0,-656.365587465539
2020-09-22T17:32:00.000000,10688,buy,2.8896694197049686,3233.4613602577538,0.0,0.0,3233.4613602577538,-656.365587465539
2020-09-22T17:40:00.000000,10696,sell,2.936618137483824,3233.4613602577538,0.0,9495.441277386037,0.0,-504.5587226139636
2020-09-22T21:09:00.000000,10905,buy,2.8830007558038115,3293.596527253981,0.0,0.0,3293.596527253981,-504.5587226139636
2020-09-22T21:20:00.000000,10916,sell,2.9195452704747176,3293.596527253981,0.0,9615.804163996314,0.0,-384.1958360036854
2020-09-23T00:35:00.000000,11111,buy,2.9726492023504654,3234.759135518959,0.0,0.0,3234.759135518959,-384.1958360036854
2020-09-23T00:41:00.000000,11117,sell,3.027738665984871,3234.759135518959,0.0,9794.005309758548,0.0,-205.99469024145208
2020-09-23T02:07:00.000000,11203,buy,2.964239588067706,3304.053204465483,0.0,0.0,3304.053204465483,-205.99469024145208
2020-09-23T02:08:00.000000,11204,sell,3.0011,3304.053204465483,0.0,9915.79407192136,0.0,-84.20592807863855
2020-09-23T03:14:00.000000,11270,buy,2.9118499368756807,3405.3245486134774,0.0,0.0,3405.3245486134774,-84.20592807863855
2020-09-23T03:24:00.000000,11280,sell,2.9306005141613967,3405.3245486134774,0.0,9979.645873053083,0.0,-20.35412694691579
2020-09-23T03:39:00.000000,11295,buy,2.86077112558287,3488.446098958641,0.0,0.0,3488.446098958641,-20.35412694691579
2020-09-23T04:00:00.000000,11316,sell,2.8570656734218676,3488.446098958641,0.0,9966.719602917155,0.0,-33.28039708284278
2020-09-23T04:26:00.000000,11342,buy,2.782204641753809,3582.310033324676,0.0,0.0,3582.310033324676,-33.28039708284278
2020-09-23T04:31:00.000000,11347,sell,2.8055635966526205,3582.310033324676,0.0,10050.398621419146,0.0,50.3986214191485
2020-09-23T07:42:00.000000,11538,buy,2.7647270288029,3635.2227604078766,0.0,0.0,3635.2227604078766,50.3986214191485
2020-09-23T07:54:00.000000,11550,sell,2.779795882352941,3635.2227604078766,0.0,10105.177260817507,0.0,105.17726081750959
2020-09-23T14:08:00.000000,11924,buy,2.8801746257655756,3508.5293684689213,0.0,0.0,3508.5293684689213,105.17726081750959
2020-09-23T14:26:00.000000,11942,sell,2.8799112172931056,3508.5293684689213,0.0,10104.253084455942,0.0,104.25308445594516
2020-09-23T19:05:00.000000,12221,buy,2.8585911171540106,3534.6968735128694,0.0,0.0,3534.6968735128694,104.25308445594516
2020-09-23T19:12:00.000000,12228,sell,2.8553105719203535,3534.6968735128694,0.0,10092.657351475116,0.0,92.65735147512
2020-09-23T19:16:00.000000,12232,buy,2.799485733930468,3605.182633777905,0.0,0.0,3605.182633777905,92.65735147512
2020-09-23T19:29:00.000000,12245,sell,2.8212688756926205,3605.182633777905,0.0,10171.18955586515,0.0,171.18955586515386
2020-09-23T20:43:00.000000,12319,buy,2.7456044615181967,3704.5356308318846,0.0,0.0,3704.5356308318846,171.18955586515386
2020-09-23T20:56:00.000000,12332,sell,2.74805337438546,3704.5356308318846,0.0,10180.26164083873,0.0,180.2616408387336
2020-09-24T00:03:00.000000,12519,buy,2.777589305461373,3665.142870769994,0.0,0.0,3665.142870769994,180.2616408387336
2020-09-24T00:09:00.000000,12525,sell,2.800711047555299,3665.142870769994,0.0,10265.006129034065,0.0,265.0061290340691
2020-09-24T09:09:00.000000,13065,buy,2.9340591769268305,3498.568198541162,0.0,0.0,3498.568198541162,265.0061290340691
2020-09-24T09:21:00.000000,13077,sell,2.947152542488775,3498.568198541162,0.0,10310.814161400958,0.0,310.81416140096144
2020-09-24T13:37:00.000000,13333,buy,2.8967584135216398,3559.43185088256,0.0,0.0,3559.43185088256,310.81416140096144
2020-09-24T13:47:00.000000,13343,sell,2.921537858710211,3559.43185088256,0.0,10399.014907852357,0.0,399.01490785236126
2020-09-24T16:31:00.000000,13507,buy,3.017309752155672,3446.4525560966804,0.0,0.0,3446.4525560966804,399.01490785236126
2020-09-24T16:37:00.000000,13513,sell,3.0518548394679867,3446.4525560966804,0.0,10518.072912320467,0.0,518.0729123204715
2020-09-24T17:49:00.000000,13585,buy,3.146937740275443,3342.319988637541,0.0,0.0,3342.319988637541,518.0729123204715
2020-09-24T18:01:00.000000,13597,sell,3.1735986378272547,3342.319988637541,0.0,10607.182163122905,0.0,607.1821631229093
2020-09-24T20:48:00.000000,13764,buy,3.1629376449043423,3353.585607421515,0.0,0.0,3353.585607421515,607.1821631229093
2020-09-24T21:05:00.000000,13781,sell,3.1684353500384663,3353.585607421515,0.0,10625.61918793455,0.0,625.6191879345552
2020-09-24T23:31:00.000000,13927,buy,3.1131964354564294,3413.089860607114,0.0,0.0,3413.089860607114,625.6191879345552
2020-09-24T23:32:00.000000,13928,sell,3.127730786074354,3413.089860607114,0.0,10675.226232659097,0.0,675.2262326591028
2020-09-25T01:59:00.000000,14075,buy,3.0663375005941798,3481.4257173551523,0.0,0.0,3481.4257173551523,675.2262326591028
2020-09-25T02:04:00.000000,14080,sell,3.0964350948326356,3481.4257173551523,0.0,10780.008771271378,0.0,780.0087712713831
2020-09-25T02:13:00.000000,14089,buy,3.0282127285820906,3559.8584833632,0.0,0.0,3559.8584833632,780.0087712713831
2020-09-25T02:38:00.000000,14114,sell,3.018831032576652,3559.8584833632,0.0,10746.611261158083,0.0,746.6112611580883
2020-09-25T06:20:00.000000,14336,buy,2.9628309200951564,3627.14294233602,0.0,0.0,3627.14294233602,746.6112611580883
2020-09-25T06:25:00.000000,14341,sell,2.9766924441929112,3627.14294233602,0.0,10796.888990459276,0.0,796.8889904592805
2020-09-25T13:56:00.000000,14792,buy,3.022159524448235,3572.5741487555983,0.0,0.0,3572.5741487555983,796.8889904592805
2020-09-25T14:16:00.000000,14812,sell,3.0102501533266297,3572.5741487555983,0.0,10754.341879062293,0.0,754.3418790622974
2020-09-25T21:03:00.000000,15219,buy,3.1755407155687023,3386.6175377116256,0.0,0.0,3386.6175377116256,754.3418790622974
2020-09-25T21:11:00.000000,15227,sell,3.190687489083676,3386.6175377116256,0.0,10805.638207887847,0.0,805.6382078878527
2020-09-26T00:47:00.000000,15443,buy,3.1255160664785264,3457.233294616336,0.0,0.0,3457.233294616336,805.6382078878527
2020-09-26T01:09:00.000000,15465,sell,3.109158638447342,3457.233294616336,0.0,10749.086763084146,0.0,749.0867630841512
2020-09-26T07:42:00.000000,15858,buy,3.1199128434630805,3445.316360553437,0.0,0.0,3445.316360553437,749.0867630841512
2020-09-26T08:06:00.000000,15882,sell,3.1273274185853377,3445.316360553437,0.0,10774.63232005941,0.0,774.6323200594164
2020-09-26T10:21:00.000000,16016,buy,3.092365523954015,3484.2686728322337,0.0,0.0,3484.2686728322337,774.6323200594164
2020-09-26T10:31:00.000000,16026,sell,3.0988762696681316,3484.2686728322337,0.0,10797.317507387885,0.0,797.3175073878899
2020-09-26T13:04:00.000000,16179,buy,3.0305823307953275,3562.7863983996444,0.0,0.0,3562.7863983996444,797.3175073878899
2020-09-26T13:12:00.000000,16187,sell,3.05502430690818,3562.7863983996444,0.0,10884.399047432766,0.0,884.3990474327705
2020-09-26T16:11:00.000000,16366,buy,3.092819979826168,3519.2475211714464,0.0,0.0,3519.2475211714464,884.3990474327705
2020-09-26T16:20:00.000000,16375,sell,3.118116004382762,3519.2475211714464,0.0,10973.42201914905,0.0,973.4220191490547
2020-09-26T18:07:00.000000,16482,buy,3.079104682578229,3563.8353191553933,0.0,0.0,3563.8353191553933,973.4220191490547
2020-09-26T18:18:00.000000,16493,sell,3.1052710580648566,3563.8353191553933,0.0,11066.674672282574,0.0,1066.6746722825796
2020-09-26T22:00:00.000000,16715,buy,3.0622924095244857,3613.8530199998154,0.0,0.0,3613.8530199998154,1066.6746722825796
2020-09-26T22:11:00.000000,16726,sell,3.0757,3613.8530199998154,0.0,11115.127733613432,0.0,1115.1277336134374
2020-09-27T06:38:00.000000,17227,buy,3.083798406727776,3604.362629335331,0.0,0.0,3604.362629335331,1115.1277336134374
2020-09-27T06:43:00.000000,17232,sell,3.089264809912394,3604.362629335331,0.0,11134.830632968948,0.0,1134.8306329689538
2020-09-27T06:48:00.000000,17237,buy,3.059661488549253,3639.2361294348807,0.0,0.0,3639.2361294348807,1134.8306329689538
2020-09-27T06:49:00.000000,17238,sell,3.0850823904495384,3639.2361294348807,0.0,11227.343297607287,0.0,1227.3432976072927
2020-09-27T08:11:00.000000,17320,buy,3.029200518264525,3706.3717736452795,0.0,0.0,3706.3717736452795,1227.3432976072927
2020-09-27T08:32:00.000000,17341,sell,3.0097002389151823,3706.3717736452795,0.0,11155.068012648686,0.0,1155.0680126486914
2020-09-27T19:35:00.000000,17994,buy,3.10202170305746,3596.0638191711764,0.0,0.0,3596.0638191711764,1155.0680126486914
2020-09-27T19:36:00.000000,17995,sell,3.1208289489431005,3596.0638191711764,0.0,11222.700069116294,0.0,1222.7000691162993
2020-09-27T21:08:00.000000,18087,buy,3.095617648496641,3625.350848663916,0.0,0.0,3625.350848663916,1222.7000691162993
2020-09-27T21:27:00.000000,18106,sell,3.091525678929564,3625.350848663916,0.0,11207.865243773584,0.0,1207.8652437735893
2020-09-27T21:57:00.000000,18136,buy,3.0904879548748485,3626.5681689827047,0.0,0.0,3626.5681689827047,1207.8652437735893
2020-09-27T22:00:00.000000,18139,sell,3.1094007570215356,3626.5681689827047,0.0,11276.453810025027,0.0,1276.4538100250327
2020-09-27T23:47:00.000000,18246,buy,3.1442812803345452,3586.33748213049,0.0,0.0,3586.33748213049,1276.4538100250327
2020-09-28T00:00:00.000000,18259,sell,3.16364106804591,3586.33748213049,0.0,11345.884542340384,0.0,1345.884542340389
2020-09-28T00:04:00.000000,18263,buy,3.143934334459797,3608.817276487385,0.0,0.0,3608.817276487385,1345.884542340389
2020-09-28T00:20:00.000000,18279,sell,3.1637120702016013,3608.817276487385,0.0,11417.258776775208,0.0,1417.2587767752145
2020-09-28T02:40:00.000000,18419,buy,3.171166180191503,3600.3344284170353,0.0,0.0,3600.3344284170353,1417.2587767752145
2020-09-28T03:25:00.000000,18464,sell,3.126589442639769,3600.3344284170353,0.0,11256.76761386119,0.0,1256.7676138611957
2020-09-28T06:33:00.000000,18652,buy,3.077942775916793,3657.2374580642613,0.0,0.0,3657.2374580642613,1256.7676138611957
2020-09-28T06:54:00.000000,18673,sell,3.0516250775957032,3657.2374580642613,0.0,11160.517541751264,0.0,1160.5175417512705
2020-09-28T12:42:00.000000,19021,buy,3.0339337328731197,3678.5633848311877,0.0,0.0,3678.5633848311877,1160.5175417512705
2020-09-28T12:48:00.000000,19027,sell,3.0469929370078006,3678.5633848311877,0.0,11208.556651916137,0.0,1208.5566519161437
2020-09-28T17:38:00.000000,19317,buy,3.039717490163766,3687.3678847412466,0.0,0.0,3687.3678847412466,1208.5566519161437
2020-09-28T17:53:00.000000,19332,sell,3.0428521930298396,3687.3678847412466,0.0,11220.115454592702,0.0,1220.1154545927095
2020-09-28T19:39:00.000000,19438,buy,2.9988289316679637,3741.4990018627095,0.0,0.0,3741.4990018627095,1220.1154545927095
2020-09-28T19:42:00.000000,19441,sell,3.0140634527702055,3741.4990018627095,0.0,11277.115400090595,0.0,1277.1154000906035
2020-09-28T21:10:00.000000,19529,buy,2.9785895979960832,3786.0588137679465,0.0,0.0,3786.0588137679465,1277.1154000906035
2020-09-28T21:28:00.000000,19547,sell,2.9734,3786.0588137679465,0.0,11257.467276857611,0.0,1257.4672768576195
2020-09-28T23:21:00.000000,19660,buy,2.9308230230082737,3841.060066910028,0.0,0.0,3841.060066910028,1257.4672768576195
2020-09-28T23:27:00.000000,19666,sell,2.948690349326127,3841.060066910028,0.0,11326.096750479568,0.0,1326.0967504795772
2020-09-28T23:45:00.000000,19684,buy,2.918451543031409,3880.858250850072,0.0,0.0,3880.858250850072,1326.0967504795772
2020-09-28T23:47:00.000000,19686,sell,2.9282124986777993,3880.858250850072,0.0,11363.977635736044,0.0,1363.9776357360531
2020-09-29T01:47:00.000000,19806,buy,2.9656897760854286,3831.8160339534775,0.0,0.0,3831.8160339534775,1363.9776357360531
2020-09-29T02:17:00.000000,19836,sell,2.9208069977355673,3831.8160339534775,0.0,11191.995086006666,0.0,1191.9950860066745
2020-09-29T08:52:00.000000,20231,buy,2.9414719106471554,3804.8961288718565,0.0,0.0,3804.8961288718565,1191.9950860066745
2020-09-29T08:59:00.000000,20238,sell,2.9575174877011507,3804.8961288718565,0.0,11253.046840024926,0.0,1253.0468400249365
2020-09-29T13:10:00.000000,20489,buy,2.958204367044471,3804.012652198129,0.0,0.0,3804.012652198129,1253.0468400249365
2020-09-29T13:20:00.000000,20499,sell,2.9702997114247447,3804.012652198129,0.0,11299.05768308018,0.0,1299.0576830801908
2020-09-29T16:01:00.000000,20660,buy,2.972291478265828,3801.463539394384,0.0,0.0,3801.463539394384,1299.0576830801908
2020-09-29T16:40:00.000000,20699,sell,2.926712731149625,3801.463539394384,0.0,11125.791737746658,0.0,1125.791737746668
2020-09-29T19:56:00.000000,20895,buy,2.922014274009142,3807.576108271896,0.0,0.0,3807.576108271896,1125.791737746668
2020-09-29T20:01:00.000000,20900,sell,2.9156029841217683,3807.576108271896,0.0,11101.38026354829,0.0,1101.3802635482991
2020-09-30T05:59:00.000000,21495,buy,2.9422096760306053,3773.1438224774606,0.0,0.0,3773.1438224774606,1101.3802635482991
2020-09-30T06:14:00.000000,21510,sell,2.946034675909679,3773.1438224774606,0.0,11115.812538212993,0.0,1115.8125382130027
2020-09-30T07:53:00.000000,21609,buy,2.919541080159762,3807.383500698924,0.0,0.0,3807.383500698924,1115.8125382130027
2020-09-30T08:05:00.000000,21621,sell,2.926004872743927,3807.383500698924,0.0,11140.422675449883,0.0,1140.4226754498927
2020-09-30T11:33:00.000000,21829,buy,2.8749311160813162,3875.022470324392,0.0,0.0,3875.022470324392,1140.4226754498927
2020-09-30T12:03:00.000000,21859,sell,2.850352105548775,3875.022470324392,0.0,11045.178457337946,0.0,1045.1784573379557
2020-09-30T18:26:00.000000,22242,buy,2.8500525416004803,3875.4297670369956,0.0,0.0,3875.4297670369956,1045.1784573379557
2020-09-30T18:56:00.000000,22272,sell,2.8494945304691495,3875.4297670369956,0.0,11043.015924389249,0.0,1043.0159243892583
2020-10-01T11:24:00.000000,23260,buy,2.9602992323805792,3730.371512311208,0.0,0.0,3730.371512311208,1043.0159243892583
2020-10-01T11:42:00.000000,23278,sell,2.9530168648613024,3730.371512311208,0.0,11015.849988053158,0.0,1015.8499880531677
2020-10-01T13:48:00.000000,23403,buy,2.9301380936941506,3759.498575087635,0.0,0.0,3759.498575087635,1015.8499880531677
2020-10-01T14:22:00.000000,23437,sell,2.9291956466361886,3759.498575087635,0.0,11012.306859681654,0.0,1012.3068596816642
2020-10-01T14:28:00.000000,23443,buy,2.9102576563238762,3783.962851451431,0.0,0.0,3783.962851451431,1012.3068596816642
2020-10-01T14:44:00.000000,23459,sell,2.9091,3783.962851451431,0.0,11007.926331157358,0.0,1007.9263311573687
2020-10-01T15:49:00.000000,23524,buy,2.9050579116645014,3789.2278453238073,0.0,0.0,3789.2278453238073,1007.9263311573687
2020-10-01T16:24:00.000000,23559,sell,2.790273544842086,3789.2278453238073,0.0,10572.982212186,0.0,572.9822121860104
2020-10-01T16:37:00.000000,23572,buy,2.756160009765796,3836.1278643921823,0.0,0.0,3836.1278643921823,572.9822121860104
2020-10-01T16:47:00.000000,23582,sell,2.7582336367524425,3836.1278643921823,0.0,10580.93691044983,0.0,580.9369104498402
2020-10-01T16:49:00.000000,23584,buy,2.7314103815220623,3873.799771000967,0.0,0.0,3873.799771000967,580.9369104498402
2020-10-01T16:55:00.000000,23590,sell,2.7378497228435292,3873.799771000967,0.0,10605.881629386326,0.0,605.8816293863359
2020-10-01T17:00:00.000000,23595,buy,2.7138714757077307,3908.026494372028,0.0,0.0,3908.026494372028,605.8816293863359
2020-10-01T17:02:00.000000,23597,sell,2.7323875563139173,3908.026494372028,0.0,10678.242962967232,0.0,678.2429629672412
2020-10-01T17:45:00.000000,23640,buy,2.693013129722418,3965.1655779590983,0.0,0.0,3965.1655779590983,678.2429629672412
2020-10-01T18:06:00.000000,23661,sell,2.6800808028919345,3965.1655779590983,0.0,10626.96414577608,0.0,626.964145776092
2020-10-02T00:05:00.000000,24020,buy,2.8379140096976503,3744.63923482596,0.0,0.0,3744.63923482596,626.964145776092
2020-10-02T00:22:00.000000,24034,sell,2.8453843413520064,3744.63923482596,0.0,10654.937842786145,0.0,654.937842786156
2020-10-02T01:33:00.000000,24105,buy,2.839211437084723,3752.7806853745774,0.0,0.0,3752.7806853745774,654.937842786156
